Unnamed: 0,Quart 1/4,Quart 1/2,Quart 3/4,Alpha,KappaNaught,1/4 solved h,1/4 fsolve check (should be zero),1/2 solved h,1/2 fsolve check,3/4 solved h,3/4 fsolve check,dE 1/4 (mV),dE 3/4 (mV),dE 1/2 (mV),E1/4 - E 3/4 (mV)
19029,0.25,0.5,0.75,0.94,13.565,4.1767310892971015,-0.0,6.030223102773285,0.0,11.664122192506897,0.0,25.806629357205665,-31.102856808300952,2.628092249211467,56.90948616550662
18470,0.25,0.5,0.75,0.91,17.921,5.664265733687545,-0.0,7.864728180625722,0.0,14.6333946117527,0.0,26.3881769742242,-30.521664070693785,2.046177230285094,56.90984104491798
19404,0.25,0.5,0.75,0.96,10.892,3.3035120439296524,0.0,4.903760417534561,0.0,9.750065151411867,-0.0,25.24637126114389,-31.663722542035902,3.1874576359494986,56.91009380317979
18842,0.25,0.5,0.75,0.93,14.951,4.642178452827653,-0.0,6.613944955663768,0.0,12.625910950752363,0.0,26.02545199663728,-30.884874777076867,2.409686832358906,56.91032677371415
19216,0.25,0.5,0.75,0.95,12.179,3.72079937258386,0.0,5.44613414032682,-0.0,10.678789280168372,-0.0,25.544073180793628,-31.366615274978702,2.8908131354825497,56.91068845577233
18284,0.25,0.5,0.75,0.9,19.406,6.1913472401363165,0.0,8.489775474895392,0.0,15.601218337917086,0.0,26.531462864341798,-30.37973877516196,1.902977445413636,56.91120163950376
18655,0.25,0.5,0.75,0.92,16.337,5.117333678847424,-0.0,7.197373760199567,-0.0,13.564677935618722,0.0,26.210740157718828,-30.701736028254995,2.2251599074470176,56.91247618597382
18469,0.25,0.5,0.75,0.91,17.822,5.633324643737213,0.0,7.8226467980934,0.0,14.557148695822644,0.0,26.37899316904893,-30.53364116608121,2.0566021964033334,56.91263433513014
19592,0.25,0.5,0.75,0.97,9.605,2.8947174997424603,0.0,4.360857038965652,0.0,8.798467105808232,0.0,24.879924249969964,-32.03286891230818,3.553667621377384,56.91279316227815
19971,0.25,0.5,0.75,0.99,7.328,2.1870693708752595,-0.0,3.39974728004109,0.0,7.074867401728764,0.0,23.959281784497996,-32.953553259269185,4.468574987532834,56.91283504376717
19028,0.25,0.5,0.75,0.94,13.466,4.146773324585344,0.0,5.988094003473029,0.0,11.585236376335413,0.0,25.79100515853975,-31.12233100314703,2.6454150065661977,56.91333616168678
18283,0.25,0.5,0.75,0.9,19.307,6.16006856520533,0.0,8.447704231142573,-0.0,15.525822768942852,0.0,26.52359783633737,-30.390163970556543,1.9119798857466848,56.91376180689391
18841,0.25,0.5,0.75,0.93,14.852,4.611897980436545,-0.0,6.57183503909682,0.0,12.547920843510912,0.0,26.01245436238017,-30.9013136719657,2.424208495118972,56.91376803434587
19781,0.25,0.5,0.75,0.98,8.417,2.5229351675475358,-0.0,3.859532782037472,0.0,7.905987061618448,0.0,24.454436254849234,-32.45954301693303,3.977393100936656,56.91397927178227
19215,0.25,0.5,0.75,0.95,12.08,3.6911584990852897,0.0,5.403980387606671,-0.0,10.598987244267905,-0.0,25.524958274240397,-31.39011066206021,2.911848642890412,56.9150689363006
19403,0.25,0.5,0.75,0.96,10.793,3.274182182592944,-0.0,4.861576529233183,0.0,9.669325982812223,0.0,25.222857608309056,-31.692234053425786,3.2131432675423026,56.91509166173484
18468,0.25,0.5,0.75,0.91,17.723,5.60238339731248,0.0,7.780564840639461,0.0,14.480901616974416,0.0,26.369715204330262,-30.545743677982816,2.067134871224852,56.91545888231308
18654,0.25,0.5,0.75,0.92,16.238,5.086725207103557,0.0,7.155279026407545,0.0,13.487566279442438,0.0,26.19976939633988,-30.715824723969163,2.237514331852024,56.91559412030904
18282,0.25,0.5,0.75,0.9,19.208,6.128789774805304,0.0,8.405632533591648,0.0,15.45042627997768,0.0,26.51565801990687,-30.400690315778192,1.9210685620487329,56.91634833568506
19027,0.25,0.5,0.75,0.94,13.367,4.116815170038565,0.0,5.945963655479378,0.0,11.506348008300922,0.0,25.775172382269638,-31.14207117491121,2.662970832428322,56.91724355718084
18840,0.25,0.5,0.75,0.93,14.753,4.581617219368733,0.0,6.529724163230953,0.0,12.46992878785742,0.0,25.999298512911924,-30.91795722837792,2.438908335579442,56.91725574128985
20161,0.25,0.5,0.75,1.0,6.239000000000001,1.85788959293583,0.0,2.939058354332477,0.0,6.222586529217986,-0.0,23.319961292070307,-33.59747534094389,5.104417663586649,56.91743663301419
18467,0.25,0.5,0.75,0.91,17.624,5.571441992457388,0.0,7.738482300551261,-0.0,14.404653358689664,0.0,26.360341607605772,-30.55797359491448,2.077776946166391,56.91831520252025
19591,0.25,0.5,0.75,0.97,9.506,2.865691414315126,0.0,4.318633533946891,0.0,8.716760928160399,0.0,24.850315206301502,-32.06830690329614,3.5857764136594867,56.91862210959765
18653,0.25,0.5,0.75,0.92,16.139,5.056116520414503,0.0,7.113183544681244,0.0,13.410453108286283,0.0,26.18867584600737,-30.73007459743196,2.250008124534107,56.918750443439336
18281,0.25,0.5,0.75,0.9,19.109,6.097510867580543,0.0,8.3635603765433,0.0,15.375028858851785,-0.0,26.507642332346865,-30.41131929552415,1.9302447282009976,56.91896162787101
19214,0.25,0.5,0.75,0.95,11.981,3.661517094536924,0.0,5.361824980697277,0.0,10.519181792701724,0.0,25.50556063752012,-31.413961540057898,2.9331975966155617,56.91952217757802
19402,0.25,0.5,0.75,0.96,10.694,3.2448516017522118,0.0,4.819390446318547,-0.0,9.5885822206237,0.0,25.19895706864749,-31.721225109630595,3.239254343111684,56.92018217827809
18839,0.25,0.5,0.75,0.93,14.654,4.551336165490557,0.0,6.48761231316368,-0.0,12.39193475132516,0.0,25.9859814967533,-30.934809313404774,2.453789688451708,56.92079081015808
19780,0.25,0.5,0.75,0.98,8.318,2.494205495696378,0.0,3.817259919821803,0.0,7.823282396878826,-0.0,24.41680682631945,-32.50400069743953,4.017897326064748,56.92080752375898
19970,0.25,0.5,0.75,0.99,7.229,2.1586280108255345,-0.0,3.35741310529528,-0.0,6.9911265483496505,0.0,23.911005774540225,-33.00984602368297,4.520141059082083,56.9208517982232
18466,0.25,0.5,0.75,0.91,17.525,5.540500427183738,0.0,7.696399169977893,0.0,14.328403904135763,-0.0,26.350870875235287,-30.5703329478174,2.088530148505507,56.92120382305269
19026,0.25,0.5,0.75,0.94,13.268,4.08685661967035,0.0,5.903832037843248,0.0,11.427457042130268,-0.0,25.7591267487878,-31.162082845048307,2.6807645206010715,56.9212095938361
18280,0.25,0.5,0.75,0.9,19.01,6.066231842154373,0.0,8.321487754202593,0.0,15.299630493179876,0.0,26.499549669763688,-30.42205242379189,1.9395096626698007,56.92160209355558
18652,0.25,0.5,0.75,0.92,16.04,5.025507615898201,0.0,7.071087304201297,0.0,13.333338398797707,0.0,26.17745740571954,-30.74448844376904,2.2626436792374216,56.92194584948858
19213,0.25,0.5,0.75,0.95,11.882,3.6318751501489457,0.0,5.319667889428052,0.0,10.439372857532504,-0.0,25.48587382099734,-31.438176099257184,2.9548671561390223,56.924049920254525
18465,0.25,0.5,0.75,0.91,17.426,5.509558699470436,-0.0,7.654315440927065,-0.0,14.25215323615832,-0.0,26.341301471563977,-30.582823811199795,2.099396242342227,56.92412528276377
18279,0.25,0.5,0.75,0.9,18.911,6.034952697128751,0.0,8.279414660676977,0.0,15.224231170356369,0.0,26.491378906548366,-30.432891244607784,1.9488646691156355,56.92427015115615
18838,0.25,0.5,0.75,0.93,14.555,4.521054814590319,0.0,6.445499473682832,0.0,12.313938700721712,0.0,25.972500287588367,-30.9518738926772,2.46885597297139,56.92437418026557
19590,0.25,0.5,0.75,0.97,9.407,2.836664340933874,0.0,4.2764070528923535,-0.0,8.635048399392458,0.0,24.820156610279977,-32.10441619571509,3.618484386569712,56.92457280599507
18651,0.25,0.5,0.75,0.92,15.941,4.994898490621643,0.0,7.028990293939095,0.0,13.25622212714167,0.0,26.1661119257064,-30.759069123401584,2.275423445299226,56.92518104910798
19025,0.25,0.5,0.75,0.94,13.169,4.056897667373088,0.0,5.861699129145103,0.0,11.34856343042368,0.0,25.742863858872543,-31.18237168980259,2.6988009986739976,56.92523554867513
19401,0.25,0.5,0.75,0.96,10.595,3.215520288563144,0.0,4.777202125214817,0.0,9.507833764398876,0.0,25.174659786928885,-31.750708018990263,3.2658016982304083,56.92536780591915
18278,0.25,0.5,0.75,0.9,18.812,6.003673431083834,0.0,8.237341089974194,0.0,15.148830877550443,-0.0,26.483128894835712,-30.443837332777747,1.9583110770204504,56.92696622761346
18464,0.25,0.5,0.75,0.91,17.327,5.478616807262833,0.0,7.612231105261933,0.0,14.175901337273418,0.0,26.33163182805825,-30.59544830431545,2.1103770295920383,56.9270801323737
20160,0.25,0.5,0.75,1.0,6.140000000000001,1.8297251200235043,0.0,2.89664087441888,0.0,6.13774663024905,0.0,23.255709001423224,-33.671408591550986,5.172494451248505,56.92711759297421
19779,0.25,0.5,0.75,0.98,8.219,2.4654744714421377,0.0,3.774983008920895,0.0,7.740568882924635,-0.0,24.37838436867684,-32.54941227352743,4.059258336830904,56.92779664220427
18837,0.25,0.5,0.75,0.93,14.456,4.4907731623764615,-0.0,6.403385629258497,0.0,12.235940602108547,0.0,25.95885178185175,-30.969155033539447,2.484110695615452,56.9280068153912
18650,0.25,0.5,0.75,0.92,15.842,4.964289141599759,0.0,6.986892502651704,-0.0,13.17910426898812,0.0,26.1546372059926,-30.77381956397231,2.2883499292850966,56.92845676996491
19212,0.25,0.5,0.75,0.95,11.783,3.60223265693977,-0.0,5.27750908289118,0.0,10.359560369006497,-0.0,25.46589117411306,-31.462762785206973,2.9768647033301967,56.92865395932003
19969,0.25,0.5,0.75,0.99,7.130000000000001,2.1301848054403725,0.0,3.3150734102381225,-0.0,6.907373278559291,0.0,23.861566526995816,-33.06751499949221,4.572951577371297,56.92908152648803
19024,0.25,0.5,0.75,0.94,13.07,4.026938306914964,0.0,5.8195649074817055,0.0,11.26966712462027,0.0,25.726379189430112,-31.20294354569897,2.717085332765845,56.92932273512909
18277,0.25,0.5,0.75,0.9,18.713,5.972394042577579,0.0,8.195267036000201,0.0,15.073429601701037,0.0,26.47479846394708,-30.45489229466061,1.9678502423340536,56.92969075860769
18463,0.25,0.5,0.75,0.91,17.228,5.447674748472024,0.0,7.570146154697815,0.0,14.09964818965967,0.0,26.32186034241313,-30.60820859238137,2.121474351011292,56.930068934794505
19589,0.25,0.5,0.75,0.97,9.308,2.8076362604465777,0.0,4.234177530924854,0.0,8.553329365244766,-0.0,24.789432599754708,-32.14121624893619,3.651808799275407,56.93064884869089
19400,0.25,0.5,0.75,0.96,10.496,3.186188229879125,0.0,4.7350115211855845,0.0,9.427080510733443,0.0,25.149955564186392,-31.780695518046805,3.2927965447087404,56.9306510822332
18836,0.25,0.5,0.75,0.93,14.357,4.460491204475726,-0.0,6.361270764034705,-0.0,12.157940420779974,0.0,25.94503279622104,-30.98665690834649,2.499557452925499,56.93168970456753
18649,0.25,0.5,0.75,0.92,15.743,4.933679565794301,0.0,6.944793918876686,0.0,13.101984799499084,0.0,26.14303099490863,-30.78874276233981,2.3014256966825357,56.93177375724844
18276,0.25,0.5,0.75,0.9,18.614,5.94111453014532,0.0,8.153192492556995,0.0,14.998027329511606,-0.0,26.46638641981621,-30.466057768964856,1.977483548139888,56.93244418878106
18462,0.25,0.5,0.75,0.91,17.129,5.416732520974168,0.0,7.528060580798833,0.0,14.023393775150089,0.0,26.311985377630336,-30.62110688783504,2.132690087256464,56.933092265465376
19211,0.25,0.5,0.75,0.95,11.684,3.572589605730939,0.0,5.235348529419015,0.0,10.27974425549229,0.0,25.4456058373987,-31.487730308803364,2.9991978512376747,56.93333614620207
19023,0.25,0.5,0.75,0.94,12.971,3.9969785319368736,0.0,5.777429350452434,0.0,11.190768074962248,0.0,25.709668089051902,-31.223804415271186,2.735622732471884,56.93347250432309
19778,0.25,0.5,0.75,0.98,8.12,2.4367420662475645,-0.0,3.732701952188442,-0.0,7.657846280131,0.0,24.33914276456778,-32.59580916916147,4.101504232516069,56.93495193372925
18648,0.25,0.5,0.75,0.92,15.644,4.903069760112671,-0.0,6.902694530926691,0.0,13.024863693315336,0.0,26.131290987548343,-30.803841786645,2.3146533736555317,56.93513277419334
18275,0.25,0.5,0.75,0.9,18.515,5.9098348922993225,0.0,8.111117453340384,-0.0,14.922624047444852,0.0,26.4578915443974,-30.477335427569862,1.9872124053413496,56.93522697196727
18089,0.25,0.5,0.75,0.89,20.0,6.444790786706362,0.0,8.736066928206231,0.0,15.87467068565562,0.0,26.59256170571709,-30.342752694703524,1.8519410000710017,56.93531440042062
18835,0.25,0.5,0.75,0.93,14.258,4.430208936431246,0.0,6.319154861820862,0.0,12.079938121241325,0.0,25.931040065010286,-31.00438379789107,2.515199934442233,56.93542386290136
19399,0.25,0.5,0.75,0.96,10.397,3.156855412242537,0.0,4.6928185882950775,0.0,9.34632235315639,-0.0,25.124833842393155,-31.81120079046041,3.320250487252711,56.93603463285356
18461,0.25,0.5,0.75,0.91,17.03,5.385790122609761,-0.0,7.485974374974467,-0.0,13.947138075223606,0.0,26.30200526106556,-30.634145451633824,2.144026159978343,56.93615071269939
19588,0.25,0.5,0.75,0.97,9.209,2.778607153211205,0.0,4.191944901267024,0.0,8.471603666404267,0.0,24.758126683855146,-32.178727288825286,3.685767590755319,56.93685397268042
20159,0.25,0.5,0.75,1.0,6.041,1.8015580737909844,0.0,2.854215639464634,0.0,6.05288861231436,0.0,23.18964627315884,-33.74744477311759,5.242486935000406,56.93709104627643
19968,0.25,0.5,0.75,0.99,7.031000000000001,2.101739712181106,-0.0,3.2727280486855763,0.0,6.823607216108674,0.0,23.81092001559496,-33.126612049672104,4.627053340482605,56.93753206526706
19022,0.25,0.5,0.75,0.94,12.872,3.967018335949239,0.0,5.735292435145124,0.0,11.111866230457776,-0.0,25.6927257733774,-31.244960473038397,2.75441855602672,56.937686246415794
18088,0.25,0.5,0.75,0.89,19.901,6.413169169174968,0.0,8.69400051867945,0.0,15.800105857038956,-0.0,26.585184635145872,-30.35271198523523,1.860462051693452,56.9378966203811
18274,0.25,0.5,0.75,0.9,18.416,5.878555127528343,0.0,8.069041911937731,0.0,14.847219741717211,0.0,26.44931259505568,-30.48872697637236,1.9970382533690092,56.93803957142804
19210,0.25,0.5,0.75,0.95,11.585,3.5429459871418403,0.0,5.193186196560663,-0.0,10.19992444341718,-0.0,25.425010734102536,-31.513087656857792,3.0218744533038198,56.93809839096033
18647,0.25,0.5,0.75,0.92,15.545,4.872459721406737,0.0,6.860594326883967,0.0,12.94774092454266,0.0,26.11941482417045,-30.81911977845209,2.328035648862574,56.93853460262254
18834,0.25,0.5,0.75,0.93,14.159,4.399926353700583,0.0,6.277037906082896,0.0,12.001933667186377,-0.0,25.916870237459307,-31.02234009496659,2.531041925756173,56.9392103324259
18460,0.25,0.5,0.75,0.91,16.931,5.354847551182902,0.0,7.443887528476,-0.0,13.870881070996475,-0.0,26.291918283444183,-30.64732659459717,2.155484532952765,56.93924487804136
18087,0.25,0.5,0.75,0.89,19.802,6.381547457793535,0.0,8.651933706216873,0.0,15.725540203412168,0.0,26.57773934544172,-30.36276516045295,1.8690624492332757,56.940504505894665
18273,0.25,0.5,0.75,0.9,18.317,5.847275234297175,0.0,8.026965861825596,0.0,14.771814398293278,0.0,26.44064830393793,-30.50023415615884,2.006962560909628,56.94088246009677
19398,0.25,0.5,0.75,0.96,10.298,3.127521821875785,-0.0,4.650623279367796,0.0,9.265559182015242,-0.0,25.099283688303448,-31.842237486943368,3.348175541023376,56.94152117524682
19021,0.25,0.5,0.75,0.94,12.773,3.9370577123287394,0.0,5.693154138121436,0.0,11.032961538842466,-0.0,25.6755473202526,-31.266418071743,2.773478315693149,56.9419653919956
18646,0.25,0.5,0.75,0.92,15.446,4.841849446471604,0.0,6.818493294594648,-0.0,12.87061646673767,0.0,26.107400088541556,-30.834579954967584,2.3415752753408343,56.94198004350913
19777,0.25,0.5,0.75,0.98,8.021,2.4080082507785354,-0.0,3.690416649338816,0.0,7.575114340100162,-0.0,24.299054711986106,-32.643224219161574,4.144664376772076,56.94227893114768
18459,0.25,0.5,0.75,0.91,16.832,5.323904804460547,0.0,7.401800032392867,0.0,13.794622743213308,0.0,26.281722697843737,-30.6606526787942,2.1670672132490947,56.94237537663794
19209,0.25,0.5,0.75,0.95,11.486,3.513301791584281,0.0,5.151022051057691,0.0,10.120100857200848,-0.0,25.404098561406016,-31.5388441031772,3.0449026130274066,56.942942664583214
18833,0.25,0.5,0.75,0.93,14.06,4.369643451653727,-0.0,6.2349198799341385,0.0,11.923927021474078,-0.0,25.90251987491466,-31.04053030807181,2.5470873116802046,56.94305018298647
18086,0.25,0.5,0.75,0.89,19.703,6.349925651491295,0.0,8.609866485888602,0.0,15.650973714171162,-0.0,26.57022487689907,-30.37291355887696,1.8777433136237056,56.94313843577603
19587,0.25,0.5,0.75,0.97,9.11,2.749576999080518,0.0,4.149709095171347,-0.0,8.389871138295216,0.0,24.726221711079575,-32.21697034616742,3.7203794140237374,56.943192057247
18272,0.25,0.5,0.75,0.9,18.218,5.815995211046182,0.0,7.984889296367365,0.0,14.69640800287996,0.0,26.431897377324677,-30.51185874350519,2.016986826657909,56.94375612082986
18645,0.25,0.5,0.75,0.92,15.347,4.811238932044368,-0.0,6.776391421662926,-0.0,12.793490292893184,-0.0,26.095244306218326,-30.850225611340527,2.3552750724593485,56.94546991755885
18458,0.25,0.5,0.75,0.91,16.733,5.292961880171736,0.0,7.359711877648923,-0.0,13.71836307223791,-0.0,26.27141671864214,-30.67412611897776,2.178776252438128,56.9455428376199
18085,0.25,0.5,0.75,0.89,19.604,6.318303749181422,-0.0,8.5677988526842,0.0,15.576406378529468,-0.0,26.562640251571736,-30.3831585446778,1.8865057871425288,56.945798796249534
19967,0.25,0.5,0.75,0.99,6.932,2.073292687202261,0.0,3.2303768692208004,-0.0,6.739827969285344,0.0,23.7590199124114,-33.18719171033495,4.682495569901613,56.94621162274635
19020,0.25,0.5,0.75,0.94,12.674,3.9070966543149535,0.0,5.651014435401714,0.0,10.95405394653941,-0.0,25.658127664673334,-31.288183748863627,2.792807683389169,56.94631141353696
18271,0.25,0.5,0.75,0.9,18.119,5.784715056190825,-0.0,7.942812208810776,-0.0,14.62100054092061,0.0,26.423058494961477,-30.52360255170445,2.027112580091506,56.94666104666592
18832,0.25,0.5,0.75,0.93,13.961,4.339360225571033,0.0,6.192800766125907,0.0,11.845918146104358,0.0,25.887985447896515,-31.05895906526448,2.563340079549456,56.94694451316099
19397,0.25,0.5,0.75,0.96,10.199,3.0981874446720434,0.0,4.608425545946512,0.0,9.1847908843561,0.0,25.073293776404583,-31.873819746276865,3.376584150154879,56.94711352268145
20158,0.25,0.5,0.75,1.0,5.942,1.7733883884828985,0.0,2.811782419810778,0.0,5.96801185135375,0.0,23.12169251308112,-33.82567658388822,5.314479646365994,56.94736909696934
19208,0.25,0.5,0.75,0.95,11.387,3.483657009256892,-0.0,5.108856058818919,-0.0,10.040273419186349,-0.0,25.38286178120648,-31.565009220185367,3.0682906941001167,56.947871001391846
18084,0.25,0.5,0.75,0.89,19.505,6.286681749760747,0.0,8.525730801511049,0.0,15.501838185514291,0.0,26.55498447283418,-30.393501508295596,1.895351033925472,56.94848598112978
18457,0.25,0.5,0.75,0.91,16.634,5.262018776006808,-0.0,7.317623054998582,0.0,13.642102038043811,0.0,26.26099852043009,-30.68774938406716,2.1906137478408785,56.948747904497246
18644,0.25,0.5,0.75,0.92,15.248,4.78062817480284,0.0,6.734288695444996,0.0,12.71636237542311,0.0,26.08294494276604,-30.86606012304758,2.3691379279443687,56.94900506581362
18270,0.25,0.5,0.75,0.9,18.02,5.753434768121172,-0.0,7.90073459228541,0.0,14.545591997588907,-0.0,26.41413030936941,-30.53546743172348,2.0373413822703763,56.94959774109289
19586,0.25,0.5,0.75,0.97,9.011,2.7205457773862465,0.0,4.107470041847088,-0.0,8.308131610859414,-0.0,24.69369983540101,-32.255967297443014,3.755663672463301,56.94966713284402
19776,0.25,0.5,0.75,0.98,7.922000000000001,2.379272994876817,0.0,3.6481269968192014,0.0,7.492372805254469,0.0,24.25809165533793,-32.691691750035346,4.188769470522369,56.94978340537328
19019,0.25,0.5,0.75,0.94,12.575,3.87713515500689,0.0,5.608873302449323,0.0,10.875143398617688,0.0,25.6404615935022,-31.310264233416863,2.812412496565376,56.95072582691907
18831,0.25,0.5,0.75,0.93,13.862,4.3090766706410975,0.0,6.150680547037786,0.0,11.767907002193184,0.0,25.873263333046367,-31.077631118170384,2.5798043226548937,56.95089445121676
18083,0.25,0.5,0.75,0.89,19.406,6.255059652109434,0.0,8.48366232719266,0.0,15.427269123962462,0.0,26.54725652493002,-30.40394386707738,1.904280240494452,56.9512003920074
18456,0.25,0.5,0.75,0.91,16.535,5.231075489616593,0.0,7.275533555022859,-0.0,13.56583962020455,0.0,26.25046623688634,-30.70152499868156,2.202581843819927,56.9519912355679
18269,0.25,0.5,0.75,0.9,17.921,5.722154345201404,0.0,7.858656439800092,0.0,14.470182357782576,-0.0,26.405111445133763,-30.54745527318996,2.047674826661381,56.95256671832372
18643,0.25,0.5,0.75,0.92,15.149,4.75001717136421,0.0,6.692185103042858,-0.0,12.639232686146862,-0.0,26.07049940191068,-30.882086948366464,2.3831667999796795,56.95258635027714
19396,0.25,0.5,0.75,0.96,10.1,3.068852266185665,0.0,4.566225338248569,0.0,9.104017343798208,0.0,25.04685237092137,-31.90596221747999,3.4054892072934964,56.95281458840136
19207,0.25,0.5,0.75,0.95,11.288,3.4540116301393504,0.0,5.066688184894301,-0.0,9.960442049568218,-0.0,25.361292610440685,-31.591592891116704,3.0920473310443013,56.95288550155739
18082,0.25,0.5,0.75,0.89,19.307,6.223437455090704,-0.0,8.44159342446695,0.0,15.35269918251633,0.0,26.539455372507238,-30.41448706593316,1.9132946163013385,56.95394243844039
18830,0.25,0.5,0.75,0.93,13.763,4.278792781958585,-0.0,6.108559204667597,-0.0,11.689893549946676,0.0,25.85834980994966,-31.096551346155856,2.5964842438167244,56.95490115610552
19966,0.25,0.5,0.75,0.99,6.833,2.044843685301895,0.0,3.188019714957101,-0.0,6.656035130105378,0.0,23.70581743321354,-33.249311367101406,4.7393300717641855,56.95512880031495
19018,0.25,0.5,0.75,0.94,12.476,3.847173207359429,0.0,5.566730714154443,-0.0,10.796229838749312,-0.0,25.622543739947027,-31.332666453063545,2.832298764345972,56.95521019301057
18455,0.25,0.5,0.75,0.91,16.436,5.20013201861159,-0.0,7.23344336812531,0.0,13.48957579788362,-0.0,26.239817959614346,-30.71545554472571,2.214682733114957,56.955273504340056
18268,0.25,0.5,0.75,0.9,17.822,5.6908737857693055,-0.0,7.81657774424025,0.0,14.39477160611695,0.0,26.39600049817013,-30.559568005410576,2.0581145399888743,56.95556850358071
18642,0.25,0.5,0.75,0.92,15.05,4.719405918283714,-0.0,6.650080631297927,-0.0,12.562101196273275,0.0,26.057905023621856,-30.89830963094194,2.3973647193854304,56.956214654563794
19585,0.25,0.5,0.75,0.97,8.911999999999999,2.6915134669226832,0.0,4.065227668383955,-0.0,8.226384908325306,0.0,24.66054248024329,-32.29574090812614,3.791640558421123,56.95628338836943
18081,0.25,0.5,0.75,0.89,19.208,6.191815157550494,-0.0,8.399524087984469,0.0,15.278128349619482,0.0,26.531579960139684,-30.42513257801139,1.9223953942877303,56.95671253815107
19775,0.25,0.5,0.75,0.98,7.823,2.350536267531779,-0.0,3.605832887675463,0.0,7.409621408406394,-0.0,24.21622371158851,-32.74124766647772,4.23385163001778,56.95747137806623
20157,0.25,0.5,0.75,1.0,5.843000000000001,1.7452159960714282,0.0,2.769340976548896,0.0,5.883115694022923,0.0,23.051762155719093,-33.90620233679599,5.388562275864703,56.95796449251509
19206,0.25,0.5,0.75,0.95,11.189,3.4243656439864325,0.0,5.024518393447787,0.0,9.880606666317556,0.0,25.339383010922205,-31.618605322815927,3.116181440381441,56.95798833373813
18454,0.25,0.5,0.75,0.91,16.337,5.1691883605611135,0.0,7.191352484527839,0.0,13.41331054982416,0.0,26.229051736938573,-30.729543663030626,2.226918658224449,56.9585953999692
18267,0.25,0.5,0.75,0.9,17.723,5.659593088135742,0.0,7.774498498365183,0.0,14.319359726918345,0.0,26.386796034967134,-30.571807598421792,2.0686621831124614,56.958603633388925
19395,0.25,0.5,0.75,0.96,10.001,3.0395162716223005,-0.0,4.524022605120383,0.0,9.023238440402764,0.0,25.019947306810945,-31.93868008320614,3.434904074224318,56.958627390017085
18829,0.25,0.5,0.75,0.93,13.664,4.248508554521992,0.0,6.066436720621047,0.0,11.611877748634363,0.0,25.8432410578274,-31.115724760671032,2.613384159104519,56.958965818498434
18080,0.25,0.5,0.75,0.89,19.109,6.160192758317156,0.0,8.357454312306585,0.0,15.203556613512385,-0.0,26.52362921183449,-30.435881905394343,1.9315838314612896,56.95951111722883
19017,0.25,0.5,0.75,0.94,12.377,3.817210804179655,0.0,5.524586644817301,-0.0,10.717313209164496,0.0,25.604368577788208,-31.35539754153516,2.8524726739474016,56.95976611932336
18641,0.25,0.5,0.75,0.92,14.951,4.688794412053246,-0.0,6.607975266784434,-0.0,12.484967876383951,0.0,26.04515908212322,-30.9147318024479,2.411734791878948,56.95989088457112
18266,0.25,0.5,0.75,0.9,17.624,5.628312250584136,0.0,7.732418694805262,0.0,14.243946704217237,0.0,26.377496591804736,-30.584176064074093,2.0793194519328444,56.96167265587883
18453,0.25,0.5,0.75,0.91,16.238,5.138244512992439,-0.0,7.149260894266401,0.0,13.337043854338274,0.0,26.21816557265903,-30.74379205505092,2.2392919128351845,56.96195762770995
18079,0.25,0.5,0.75,0.89,19.01,6.1285702562011135,0.0,8.315384091903635,0.0,15.128983962227936,0.0,26.51560203052468,-30.44673657981436,1.9408612094891973,56.96233861033904
19584,0.25,0.5,0.75,0.97,8.812999999999999,2.662480045929708,0.0,4.02298189967235,0.0,8.144630848965253,0.0,24.626730300169235,-32.33631487868947,3.828331094235246,56.96304517885871
18828,0.25,0.5,0.75,0.93,13.565,4.218223983231346,0.0,6.02431307610103,0.0,11.533859556561456,0.0,25.827933152090136,-31.135156509772383,2.6305085017110725,56.963089661862526
19205,0.25,0.5,0.75,0.95,11.09,3.3947190403218794,-0.0,4.982346647729166,0.0,9.800767185103972,0.0,25.317124678663625,-31.64605705917925,3.140702232362776,56.96318173784287
18640,0.25,0.5,0.75,0.92,14.852,4.658182649099933,-0.0,6.565868995802642,-0.0,12.407832696416126,0.0,26.032258783827448,-30.931357185350333,2.426280200420962,56.96361596917778
19965,0.25,0.5,0.75,0.99,6.734000000000001,2.016392659869756,0.0,3.145656423287845,0.0,6.57222827345384,0.0,23.651261170057445,-33.31303144575222,4.797611411290772,56.96429261580967
19016,0.25,0.5,0.75,0.94,12.278,3.7872479381230897,-0.0,5.482441068130799,0.0,10.638393450605196,0.0,25.585930415341352,-31.37846484639793,2.872940597389532,56.96439526173928
19394,0.25,0.5,0.75,0.96,9.902,3.0101794458286832,0.0,4.481817293990083,0.0,8.942454050535607,0.0,24.99256596968043,-31.971989084446907,3.464842603657348,56.96455505412734
18265,0.25,0.5,0.75,0.9,17.525,5.59703127136991,0.0,7.690338326059069,-0.0,14.168532521741284,0.0,26.36810067394745,-30.59667545715141,2.0900880783267977,56.96477613109886
18078,0.25,0.5,0.75,0.89,18.911,6.09694764999455,0.0,8.273313421153002,0.0,15.054410383586829,0.0,26.507497297546625,-30.457698163391232,1.9502288353094048,56.965195460937856
19774,0.25,0.5,0.75,0.98,7.724,2.3217980368509936,-0.0,3.563534211411362,0.0,7.326859872304085,-0.0,24.17341959107391,-32.79192954400977,4.279944470480936,56.96534913508368
